-2.9723867555730976e-05,9.200451313517988e-05,-8.125542080961168e-06,6.419843703042716e-05
-2.413012225588318e-05,0.00010433993156766519,-6.611767275899183e-06,6.544306233990937e-05
-1.4604605894419365e-05,9.875169052975252e-05,-4.6507975639542565e-06,6.416264659492299e-05
-9.991204933612607e-06,7.961420487845317e-05,-6.305861461441964e-06,6.353837670758367e-05
-1.5514968254137784e-05,6.895438127685338e-05,-9.3442176876124e-06,6.329313328024e-05
-2.3113178031053394e-05,6.620484055019915e-05,-1.1543746950337663e-05,6.17542682448402e-05
-2.5402734536328353e-05,6.3370491261594e-05,-1.3340039913600776e-05,6.01992396696005e-05
-2.2477501261164434e-05,5.072816929896362e-05,-1.349698595731752e-05,5.55256410734728e-05
-1.7988479157793336e-05,1.8166467270930298e-05,-1.4908375305822119e-05,5.308405525283888e-05
-1.680403329373803e-05,-3.358853791723959e-05,-1.693901140242815e-05,5.2446528570726514e-05
-1.897897345770616e-05,-7.228750473586842e-05,-1.8601949705043808e-05,5.7689314417075366e-05
-1.9829907614621334e-05,-7.9122262832243e-05,-1.821793193812482e-05,6.428521010093391e-05
-1.9732184227905236e-05,-5.804286774946377e-05,-1.5117087059479672e-05,6.705113628413528e-05
-2.3637141566723585e-05,-1.7629061403567903e-05,-9.808334652916528e-06,6.936219870112836e-05
-2.8431235477910377e-05,2.7458272597868927e-05,-6.274827683228068e-06,7.122159149730578e-05
-2.7976315323030576e-05,5.209311348153278e-05,-5.414392489910824e-06,7.005370571278036e-05
-2.4146855139406398e-05,3.317829759907909e-05,-5.306387265591184e-06,6.702755490550771e-05
-2.140013202733826e-05,-1.402655561832944e-05,-4.24774316343246e-06,6.60712830722332e-05
-1.8264143363921903e-05,-4.635683581000194e-05,-5.868047537660459e-06,6.585398659808561e-05
-1.5742823961772956e-05,-3.439238207647577e-05,-1.1825347428384703e-05,6.590747216250747e-05
-1.7165872122859582e-05,-1.652377363825508e-06,-1.849276122811716e-05,6.440540892072022e-05
-2.0841283912886865e-05,1.4119428669800982e-05,-2.2948015612200834e-05,6.105980719439685e-05
-2.482145282556303e-05,9.645038517192006e-06,-2.472230335115455e-05,5.741363202105276e-05
-2.6125682779820636e-05,2.399873483227566e-05,-2.310243871761486e-05,5.9522011724766344e-05
-2.4525752451154403e-05,7.69482139730826e-05,-1.798268021957483e-05,6.190561543917283e-05
-1.802112274162937e-05,0.00015312065079342574,-1.6398547813878395e-05,6.422348815249279e-05
-9.181659152091015e-06,0.00021539950103033334,-1.742429958540015e-05,6.839243724243715e-05
-8.047821211221162e-06,0.0002499475085642189,-1.4328719771583565e-05,7.176548388088122e-05
-1.5601701306877658e-05,0.0002511675120331347,-1.1623397767834831e-05,7.439302862621844e-05
-1.9869343304890208e-05,0.00016869115643203259,-1.4852040294499602e-05,7.51427432987839e-05
-1.775380405888427e-05,8.553506063435634e-07,-2.0524628780549392e-05,7.386375364148989e-05
-1.476096804253757e-05,-0.00014198216376826167,-2.5147672204184346e-05,7.516819459851831e-05
-1.604649514774792e-05,-0.0001823355269152671,-2.609253533591982e-05,7.11609172867611e-05
-2.4656745154061355e-05,-0.00016389187658205628,-2.4630269763292745e-05,6.146728264866397e-05
-3.2013773306971416e-05,-0.00013267710164655,-2.2835492927697487e-05,5.436767605715431e-05
-3.681135785882361e-05,-0.00010600337554933503,-2.0515113646979444e-05,4.8985286412062123e-05
-3.738243685802445e-05,-0.00010501717770239338,-1.4559846022166312e-05,3.9818143704906106e-05
-3.356767774675973e-05,-0.00012795432121492922,-1.1107158570666797e-05,2.663914710865356e-05
-3.0876966775394976e-05,-0.000130214641103521,-1.0844645657925867e-05,1.618602436792571e-05
-3.148339601466432e-05,-8.651403186377138e-05,-9.821169442147948e-06,1.2630256605916657e-05
-3.30499533447437e-05,-2.667142871359829e-05,-9.938593393599149e-06,1.7536021914565936e-05
-3.393231236259453e-05,1.56953956320649e-05,-1.1423084288253449e-05,2.457057598803658e-05
-3.359539186931215e-05,1.9189275917597115e-05,-1.3512541954696644e-05,2.9173612347221933e-05
-3.145038863294758e-05,-1.6522461010026745e-05,-1.251868798135547e-05,3.414194725337438e-05
-3.164411100442521e-05,-6.609056435991079e-05,-8.561919457861222e-06,4.346328933024779e-05
-3.4292141208425164e-05,-8.700770558789372e-05,-4.528777935774997e-06,5.277214586385526e-05
-3.469789953669533e-05,-5.188631621422246e-05,-2.8414860935299657e-06,5.625427365885116e-05
-2.9600671041407622e-05,1.4717212252435274e-05,-4.146122591919266e-06,5.512127609108575e-05
-2.3747819795971736e-05,6.120654143160209e-05,-6.732604560966138e-06,5.7338664191775024e-05
-2.1204505173955113e-05,8.524312579538673e-05,-6.53130837235949e-06,6.376433884724975e-05
-1.834521026466973e-05,0.00011402789095882326,-3.912402462447062e-06,6.728051084792241e-05
-1.4429828297579661e-05,0.00012957076251041144,-2.5813919819484e-06,6.922197644598782e-05
-1.3697090253117494e-05,0.00010626840958138928,-6.673278107882652e-07,7.098793867044151e-05
-1.6633282939437777e-05,7.004068174865097e-05,1.8083536588164861e-06,7.039620686555281e-05
-2.442040386085864e-05,5.1280101615702733e-05,-3.875373295159079e-06,6.741412653354928e-05
-2.776214932964649e-05,6.067900176276453e-05,-1.0110701623489149e-05,6.574483268195763e-05
-2.644269807206001e-05,5.656083521898836e-05,-1.0708419722504914e-05,6.487432983703911e-05
-2.8190361263114028e-05,1.7994228983297944e-05,-7.178899977589026e-06,6.262524402700365e-05
-2.958396180474665e-05,-3.080788019360625e-06,-3.88074977308861e-06,6.400407437467948e-05
-3.179937630193308e-05,9.840429811447393e-06,-5.048013463238021e-06,6.076998761272989e-05
-3.249373548896983e-05,3.0512041121255606e-05,-6.6785260059987195e-06,5.754641824751161e-05
-2.9737162549281493e-05,3.788076719501987e-05,-7.963461030158214e-06,6.124599894974381e-05
-2.583497371233534e-05,4.197858288534917e-05,-8.371771400561556e-06,6.627594120800495e-05
-2.289561598445289e-05,4.9339465476805344e-05,-8.635962331027258e-06,6.536652654176578e-05
-2.45410883508157e-05,6.734314956702292e-05,-7.942438969621435e-06,5.9082794905407354e-05
-2.9830493076588027e-05,8.961838466348127e-05,-1.0154392839467619e-05,5.437567597255111e-05
-3.0845058063277975e-05,0.00011445301061030477,-1.5161495866777841e-05,5.456807775772177e-05
-2.5230654500774108e-05,0.00013337192649487406,-1.826856350817252e-05,5.78253784624394e-05
-2.3421996957040392e-05,0.0001272874796995893,-2.0274161215638742e-05,6.069358641980216e-05
-2.8810625735786743e-05,9.652409789850935e-05,-2.29928846238181e-05,6.563491479028016e-05
-3.1792951631359756e-05,6.274862971622497e-05,-2.1579573513008654e-05,7.143575930967927e-05
-2.8440406822483055e-05,3.383366492926143e-05,-1.622701711312402e-05,7.299485878320411e-05
-2.5984241801779717e-05,-5.8063119467988145e-06,-1.0259244845656212e-05,6.707299326080829e-05
-2.7915140890399925e-05,-5.320534546626732e-05,-3.5826290059048915e-06,6.0366357502061874e-05
-2.5876322979456745e-05,-7.211865886347368e-05,-3.1302923275688954e-07,6.017706618877128e-05
-1.9327973859617487e-05,-4.1021750803338364e-05,-1.2840770295952098e-06,6.639285129494965e-05
-1.6401309039792977e-05,1.0153376024391036e-05,-1.9745598365261685e-06,6.888692587381229e-05
-1.938030072778929e-05,4.5397762733045965e-05,-3.1564798064209754e-06,6.573120481334627e-05
-2.393701288383454e-05,6.294256309047341e-05,-5.5084319683373906e-06,6.443021266022697e-05
-2.40523113461677e-05,8.242693729698658e-05,-4.601559339789674e-06,6.381688581313938e-05
-2.3643768145120703e-05,9.269972360925749e-05,-4.216140609969443e-07,6.345052679535002e-05
-2.9168866603868082e-05,8.806015102891251e-05,3.5208086046623066e-06,6.951097748242319e-05
-3.213321906514466e-05,7.688688492635265e-05,7.952495479912614e-07,7.431748963426799e-05
-3.108959208475426e-05,5.6781049352139235e-05,-6.91568675392773e-06,7.453422585967928e-05
-3.009223291883245e-05,4.297451232559979e-05,-1.3288720765558537e-05,7.069584535202011e-05
-2.5848230507108383e-05,4.3130767153343186e-05,-1.616748886590358e-05,6.583610229426995e-05
-2.536645479267463e-05,3.0461504138656892e-05,-1.5462695955648087e-05,6.118896999396384e-05
-2.965735984616913e-05,8.045489266805816e-06,-1.4598327652493026e-05,5.4052208724897355e-05
-3.241427111788653e-05,2.1930484308541054e-06,-1.4024296433490235e-05,4.918184640700929e-05
-3.3696847822284326e-05,2.204456541221589e-05,-1.5327301298384555e-05,5.074381988379173e-05
-3.257419666624628e-05,2.7110982045996934e-05,-1.7570802810951136e-05,5.2637013141065836e-05
-3.0179400710039772e-05,6.080054845369887e-06,-1.641729068069253e-05,4.647519381251186e-05
-2.875278005376458e-05,-1.4154342352412641e-05,-1.2383272405713797e-05,4.524694668361917e-05
-2.4610437321825884e-05,-9.764621609065216e-06,-7.74723321228521e-06,5.296042581903748e-05
-1.952441016328521e-05,3.193710290361196e-05,-5.006664650863968e-06,6.15878525422886e-05
-1.830694054660853e-05,9.228930139215663e-05,-6.352842774504097e-06,6.398424011422321e-05
-2.081267120956909e-05,0.0001296286063734442,-1.106615127355326e-05,6.212051812326536e-05
-2.4535042030038312e-05,0.00012272111780475825,-1.4219719560060184e-05,6.047725401003845e-05
