0.000000000000000000e+00,0.000000000000000000e+00
4.166666666666666435e-02,0.000000000000000000e+00
8.333333333333332871e-02,0.000000000000000000e+00
1.250000000000000000e-01,0.000000000000000000e+00
1.666666666666666574e-01,0.000000000000000000e+00
2.083333333333333148e-01,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00
2.916666666666666297e-01,0.000000000000000000e+00
3.333333333333333148e-01,0.000000000000000000e+00
3.750000000000000000e-01,0.000000000000000000e+00
4.166666666666666297e-01,0.000000000000000000e+00
4.583333333333333148e-01,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00
5.416666666666666297e-01,0.000000000000000000e+00
5.833333333333332593e-01,0.000000000000000000e+00
6.250000000000000000e-01,0.000000000000000000e+00
6.666666666666666297e-01,0.000000000000000000e+00
7.083333333333332593e-01,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00
7.916666666666666297e-01,0.000000000000000000e+00
8.333333333333332593e-01,0.000000000000000000e+00
8.750000000000000000e-01,0.000000000000000000e+00
9.166666666666666297e-01,0.000000000000000000e+00
9.583333333333332593e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
9.583333333333333703e-01,0.000000000000000000e+00
9.166666666666666297e-01,0.000000000000000000e+00
8.750000000000000000e-01,0.000000000000000000e+00
8.333333333333333703e-01,0.000000000000000000e+00
7.916666666666667407e-01,0.000000000000000000e+00
7.500000000000000000e-01,0.000000000000000000e+00
7.083333333333333703e-01,0.000000000000000000e+00
6.666666666666667407e-01,0.000000000000000000e+00
6.250000000000000000e-01,0.000000000000000000e+00
5.833333333333333703e-01,0.000000000000000000e+00
5.416666666666667407e-01,0.000000000000000000e+00
5.000000000000000000e-01,0.000000000000000000e+00
4.583333333333333703e-01,0.000000000000000000e+00
4.166666666666667407e-01,0.000000000000000000e+00
3.750000000000000000e-01,0.000000000000000000e+00
3.333333333333333703e-01,0.000000000000000000e+00
2.916666666666667407e-01,0.000000000000000000e+00
2.500000000000000000e-01,0.000000000000000000e+00
2.083333333333333703e-01,0.000000000000000000e+00
1.666666666666667407e-01,0.000000000000000000e+00
1.250000000000000000e-01,0.000000000000000000e+00
8.333333333333337034e-02,0.000000000000000000e+00
4.166666666666674068e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
-4.166666666666651864e-02,-0.000000000000000000e+00
-8.333333333333325932e-02,-0.000000000000000000e+00
-1.250000000000000000e-01,-0.000000000000000000e+00
-1.666666666666665186e-01,-0.000000000000000000e+00
-2.083333333333332593e-01,-0.000000000000000000e+00
-2.500000000000000000e-01,-0.000000000000000000e+00
-2.916666666666665186e-01,-0.000000000000000000e+00
-3.333333333333332593e-01,-0.000000000000000000e+00
-3.750000000000000000e-01,-0.000000000000000000e+00
-4.166666666666665186e-01,-0.000000000000000000e+00
-4.583333333333332593e-01,-0.000000000000000000e+00
-5.000000000000000000e-01,-0.000000000000000000e+00
-5.416666666666665186e-01,-0.000000000000000000e+00
-5.833333333333332593e-01,-0.000000000000000000e+00
-6.250000000000000000e-01,-0.000000000000000000e+00
-6.666666666666665186e-01,-0.000000000000000000e+00
-7.083333333333332593e-01,-0.000000000000000000e+00
-7.500000000000000000e-01,-0.000000000000000000e+00
-7.916666666666665186e-01,-0.000000000000000000e+00
-8.333333333333332593e-01,-0.000000000000000000e+00
-8.750000000000000000e-01,-0.000000000000000000e+00
-9.166666666666665186e-01,-0.000000000000000000e+00
-9.583333333333332593e-01,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
-1.000000000000000000e+00,-0.000000000000000000e+00
